CODE,PERIOD,NR_TRIPS Y,NR_TRIPS N,DatabaseReleaseDate
PUB,2019051,22492,1038,20200715
PUB,2019052,21529,1457,20200715
PUB,2020001,24000,1803,20200715
PUB,2020002,26223,2019,20200715
PUB,2020003,25339,2204,20200715
PUB,2020004,25348,2281,20200715
PUB,2020005,25644,2151,20200715
PUB,2020006,26118,2061,20200715
PUB,2020007,25282,2156,20200715
PUB,2020008,24140,2173,20200715
PUB,2020009,25402,2142,20200715
PUB,2020010,26122,2086,20200715
PUB,2020011,30051,2652,20200715
PUB,2020012,31533,2788,20200715
PUB,2020013,24865,2159,20200715
PUB,2020014,26452,2426,20200715
PUB,2020015,26392,2684,20200715
PUB,2020016,21611,2497,20200715
RTE,2019037,2501,624,20200715
RTE,2019038,2634,610,20200715
RTE,2019039,2557,604,20200715
RTE,2019040,2793,665,20200715
RTE,2019041,2748,563,20200715
RTE,2019042,2844,632,20200715
RTE,2019043,2687,588,20200715
RTE,2019044,2767,670,20200715
RTE,2019045,2829,676,20200715
RTE,2019046,2561,543,20200715
RTE,2019047,2485,514,20200715
RTE,2019048,3128,793,20200715
RTE,2019049,2820,713,20200715
RTE,2019050,2690,642,20200715
RTE,2019051,2847,652,20200715
RTE,2019052,2951,426,20200715
RTE,2020001,3195,187,20200715
RTE,2020002,3126,188,20200715
RTE,2020003,2976,163,20200715
RTE,2020004,2805,139,20200715
RTE,2020005,2769,147,20200715
RTE,2020006,2712,156,20200715
RTE,2020007,3119,167,20200715
RTE,2020008,2688,179,20200715
RTE,2020009,2806,252,20200715
RTE,2020010,2912,396,20200715
RTE,2020011,3142,631,20200715
RTE,2020012,3047,835,20200715
RTE,2020013,2370,848,20200715
RTE,2020014,3054,1421,20200715
RTE,2020015,3578,1720,20200715
RTE,2020016,3438,1611,20200715
SAF,2019037,6381,1575,20200715
SAF,2019038,6335,1550,20200715
SAF,2019039,6206,1498,20200715
SAF,2019040,6789,1593,20200715
SAF,2019041,6858,1720,20200715
SAF,2019042,6669,1586,20200715
SAF,2019043,6510,1662,20200715
SAF,2019044,6759,1610,20200715
SAF,2019045,7159,1743,20200715
SAF,2019046,6677,1626,20200715
SAF,2019047,6747,1601,20200715
SAF,2019048,7192,1766,20200715
SAF,2019049,6858,1717,20200715
SAF,2019050,6512,1597,20200715
SAF,2019051,6620,1684,20200715
SAF,2019052,6827,1047,20200715
SAF,2020001,7748,496,20200715
SAF,2020002,7559,501,20200715
SAF,2020003,7568,447,20200715
SAF,2020004,7256,479,20200715
SAF,2020005,7388,533,20200715
SAF,2020006,7686,1210,20200715
SAF,2020007,8157,1301,20200715
SAF,2020008,7738,1245,20200715
SAF,2020009,8068,1433,20200715
SAF,2020010,7503,1323,20200715
SAF,2020011,7803,1966,20200715
SAF,2020012,8205,2546,20200715
SAF,2020013,5743,2616,20200715
SAF,2020014,6502,3581,20200715
SAF,2020015,6760,4005,20200715
SAF,2020016,6297,3740,20200715
SBS,2019037,691,104,20200715
SBS,2019038,621,87,20200715
SBS,2019039,647,99,20200715
SBS,2019040,682,98,20200715
SBS,2019041,736,101,20200715
SBS,2019042,669,106,20200715
SBS,2019043,694,94,20200715
SBS,2019044,643,105,20200715
SBS,2019045,603,102,20200715
SBS,2019046,589,89,20200715
SBS,2019047,655,98,20200715
SBS,2019048,627,95,20200715
SBS,2019049,622,119,20200715
SBS,2019050,682,130,20200715
SBS,2019051,708,109,20200715
SBS,2019052,598,172,20200715
SBS,2020001,698,216,20200715
SBS,2020002,653,238,20200715
SBS,2020003,658,222,20200715
SBS,2020004,628,198,20200715
SBS,2020005,678,143,20200715
SBS,2020006,647,142,20200715
SBS,2020007,603,119,20200715
SBS,2020008,722,144,20200715
SBS,2020009,714,173,20200715
SBS,2020010,726,177,20200715
SBS,2020011,668,147,20200715
SBS,2020012,525,131,20200715
SBS,2020013,104,39,20200715
SBS,2020014,27,17,20200715
SBS,2020015,30,28,20200715
SBS,2020016,38,31,20200715
SA M,2019037,16421,4062,20200715
SA M,2019038,16002,3565,20200715
SA M,2019039,16126,1772,20200715
SA M,2019040,17483,1081,20200715
SA M,2019041,17977,1187,20200715
SA M,2019042,18108,989,20200715
SA M,2019043,17497,764,20200715
SA M,2019044,18623,938,20200715
SA M,2019045,18645,1209,20200715
SA M,2019046,17511,1194,20200715
SA M,2019047,17466,1141,20200715
SA M,2019048,17751,1175,20200715
SA M,2019049,18044,735,20200715
SA M,2019050,18943,718,20200715
SA M,2019051,19131,1519,20200715
SA M,2019052,16614,1127,20200715
SA M,2020001,17298,802,20200715
SA M,2020002,19865,2489,20200715
SA M,2020003,18916,3065,20200715
SA M,2020004,18548,2790,20200715
SA M,2020005,18624,1760,20200715
SA M,2020006,18015,1552,20200715
SA M,2020007,18557,2392,20200715
SA M,2020008,18056,2635,20200715
SA M,2020009,19531,2133,20200715
SA M,2020010,17504,1422,20200715
SA M,2020011,17479,1612,20200715
SA M,2020012,14740,1429,20200715
SA M,2020013,9839,975,20200715
SA M,2020014,10741,1125,20200715
SA M,2020015,10151,1045,20200715
SA M,2020016,9978,1100,20200715
SEP,2019037,141,95,20200715
SEP,2019038,120,124,20200715
SEP,2019039,73,144,20200715
SEP,2019040,141,105,20200715
SEP,2019041,173,85,20200715
SEP,2019042,125,151,20200715
SEP,2019043,124,108,20200715
SEP,2019044,138,93,20200715
SEP,2019045,69,75,20200715
SEP,2019046,64,122,20200715
SEP,2019047,76,114,20200715
SEP,2019048,178,295,20200715
SEP,2019049,155,132,20200715
SEP,2019050,177,182,20200715
SEP,2019051,266,188,20200715
SEP,2019052,331,133,20200715
SEP,2020001,221,89,20200715
SEP,2020002,152,74,20200715
SEP,2020003,167,76,20200715
SEP,2020004,126,156,20200715
SEP,2020005,135,57,20200715
SEP,2020006,175,42,20200715
SEP,2020007,148,166,20200715
SEP,2020008,174,134,20200715
SEP,2020009,125,122,20200715
SEP,2020010,145,118,20200715
SEP,2020011,103,98,20200715
SEP,2020012,23,37,20200715
SEP,2020013,0,1,20200715
SEP,2020014,0,1,20200715
SII,2019037,7426,208,20200715
SII,2019038,7493,188,20200715
SII,2019039,7381,104,20200715
SII,2019040,8934,246,20200715
SII,2019041,8473,214,20200715
SII,2019042,7820,63,20200715
SII,2019043,7689,12,20200715
SII,2019044,7428,7,20200715
SII,2019045,7136,7,20200715
SII,2019046,7144,5,20200715
SII,2019047,7043,8,20200715
SII,2019048,6724,4,20200715
SII,2019049,7134,13,20200715
SII,2019050,6943,7,20200715
SII,2019051,6410,10,20200715
SII,2019052,5924,7,20200715
SII,2020001,6465,118,20200715
SII,2020002,7102,132,20200715
SII,2020003,6974,226,20200715
SII,2020004,6791,243,20200715
SII,2020005,6697,306,20200715
SII,2020006,6662,295,20200715
SII,2020007,6508,256,20200715
SII,2020008,6510,235,20200715
SII,2020009,6886,305,20200715
SII,2020010,6799,334,20200715
SII,2020011,6425,243,20200715
SII,2020012,5139,273,20200715
SII,2020013,3960,339,20200715
SII,2020014,4263,478,20200715
SII,2020015,4350,566,20200715
SII,2020016,4541,553,20200715
SHO,2019037,5082,3247,20200715
SHO,2019038,5523,3446,20200715
SHO,2019039,5088,3250,20200715
SHO,2019040,5515,3494,20200715
SHO,2019041,5915,3682,20200715
SHO,2019042,5741,3509,20200715
SHO,2019043,5643,3643,20200715
SHO,2019044,5744,3704,20200715
SHO,2019045,6360,4064,20200715
SHO,2019046,6337,4058,20200715
SHO,2019047,6516,4032,20200715
SHO,2019048,7428,4693,20200715
SHO,2019049,6254,3925,20200715
SHO,2019050,6200,3947,20200715
SHO,2019051,6073,3896,20200715
SHO,2019052,6198,3791,20200715
SHO,2020001,7116,4061,20200715
SHO,2020002,7357,4282,20200715
SHO,2020003,7216,4282,20200715
SHO,2020004,6738,4102,20200715
SHO,2020005,6989,4145,20200715
SHO,2020006,7717,4581,20200715
SHO,2020007,7034,4372,20200715
SHO,2020008,6733,4114,20200715
SHO,2020009,7300,4371,20200715
SHO,2020010,7989,4717,20200715
SHO,2020011,9193,5373,20200715
SHO,2020012,8478,5024,20200715
SHO,2020013,1606,961,20200715
SPE,2019037,6150,33,20200715
SPE,2019038,6124,42,20200715
SPE,2019039,6367,3,20200715
SPE,2019040,6667,0,20200715
SPE,2019041,6584,0,20200715
SPE,2019042,6599,0,20200715
SPE,2019043,6636,0,20200715
SPE,2019044,6596,0,20200715
SPE,2019045,6137,0,20200715
SPE,2019046,6198,0,20200715
SPE,2019047,5935,0,20200715
SPE,2019048,6054,0,20200715
SPE,2019049,6119,0,20200715
SPE,2019050,2361,0,20200715
SPE,2019051,5882,1,20200715
SPE,2019052,5214,0,20200715
SPE,2020001,5719,0,20200715
SPE,2020002,6297,5,20200715
SPE,2020003,6210,51,20200715
SPE,2020004,6135,75,20200715
SPE,2020005,6052,93,20200715
SPE,2020006,6057,125,20200715
SPE,2020007,6184,98,20200715
SPE,2020008,5950,94,20200715
SPE,2020009,6032,106,20200715
SPE,2020010,6070,153,20200715
SPE,2020011,5727,505,20200715
SPE,2020012,4455,330,20200715
SPE,2020013,2942,486,20200715
SPE,2020014,2958,719,20200715
SPE,2020015,2827,830,20200715
SPE,2020016,2910,810,20200715
STS,2019037,3187,4991,20200715
STS,2019038,3256,5145,20200715
STS,2019039,3334,5060,20200715
STS,2019040,3562,5468,20200715
STS,2019041,3755,5617,20200715
STS,2019042,3706,5465,20200715
STS,2019043,3637,5584,20200715
STS,2019044,3632,5547,20200715
STS,2019045,3845,5756,20200715
STS,2019046,3848,5610,20200715
STS,2019047,3702,5576,20200715
STS,2019048,4163,6239,20200715
STS,2019049,3644,5305,20200715
STS,2019050,3664,5465,20200715
STS,2019051,3451,5326,20200715
STS,2019052,3399,5212,20200715
STS,2020001,4022,5985,20200715
STS,2020002,4147,5972,20200715
STS,2020003,4108,6153,20200715
STS,2020004,3723,5708,20200715
STS,2020005,3939,5913,20200715
STS,2020006,4213,6092,20200715
STS,2020007,3882,5739,20200715
STS,2020008,3765,5446,20200715
STS,2020009,4001,5715,20200715
STS,2020010,4478,6167,20200715
STS,2020011,5449,6922,20200715
STS,2020012,5050,6349,20200715
STS,2020013,4176,4092,20200715
STS,2020014,4609,4323,20200715
STS,2020015,4745,4553,20200715
STS,2020016,4250,3943,20200715
SUN,2019037,1588,331,20200715
SUN,2019038,1681,369,20200715
SUN,2019039,1758,86,20200715
SUN,2019040,1885,0,20200715
SUN,2019041,1915,0,20200715
SUN,2019042,1950,0,20200715
SUN,2019043,1912,0,20200715
SUN,2019044,1956,0,20200715
SUN,2019045,1631,0,20200715
SUN,2019046,1774,0,20200715
SUN,2019047,1639,0,20200715
SUN,2019048,1674,0,20200715
SUN,2019049,1734,0,20200715
SUN,2019050,585,0,20200715
SUN,2019051,1621,0,20200715
SUN,2019052,1546,0,20200715
SUN,2020001,1613,0,20200715
SUN,2020002,1711,4,20200715
SUN,2020003,1690,63,20200715
SUN,2020004,1746,105,20200715
SUN,2020005,1667,99,20200715
SUN,2020006,1614,115,20200715
SUN,2020007,1626,130,20200715
SUN,2020008,1739,131,20200715
SUN,2020009,1762,150,20200715
SUN,2020010,1762,192,20200715
SUN,2020011,1572,412,20200715
SUN,2020012,1272,369,20200715
SUN,2020013,765,437,20200715
SUN,2020014,708,572,20200715
SUN,2020015,646,613,20200715
SUN,2020016,764,670,20200715
TGT,2019037,26788,19188,20200715
TGT,2019038,29308,10399,20200715
TGT,2019039,31444,10144,20200715
TGT,2019040,33287,11839,20200715
TGT,2019041,34059,11123,20200715
TGT,2019042,23990,7337,20200715
TGT,2019043,34573,7510,20200715
TGT,2019044,35711,12278,20200715
TGT,2019045,34735,11742,20200715
TGT,2019046,33223,10340,20200715
TGT,2019047,33022,10271,20200715
TGT,2019048,43405,10808,20200715
TGT,2019049,31257,16413,20200715
TGT,2019050,33194,17046,20200715
TGT,2019051,35585,18330,20200715
TGT,2019052,36254,19723,20200715
TGT,2020001,36693,21042,20200715
TGT,2020002,27743,15909,20200715
TGT,2020003,26920,7402,20200715
TGT,2020004,28062,4546,20200715
TGT,2020005,27880,4257,20200715
TGT,2020006,28171,4854,20200715
TGT,2020007,30793,5511,20200715
TGT,2020008,29236,4785,20200715
TGT,2020009,29417,5011,20200715
TGT,2020010,31817,5882,20200715
TGT,2020011,33451,7267,20200715
TGT,2020012,30232,6982,20200715
TGT,2020013,20919,4698,20200715
TGT,2020014,20619,6683,20200715
TGT,2020015,21481,9388,20200715
TGT,2020016,18799,7428,20200715
ULT,2019037,880,11,20200715
ULT,2019038,777,0,20200715
ULT,2019039,803,0,20200715
ULT,2019040,1078,0,20200715
ULT,2019041,1139,1,20200715
ULT,2019042,1150,0,20200715
ULT,2019043,1034,0,20200715
ULT,2019044,1008,0,20200715
ULT,2019045,761,0,20200715
ULT,2019046,836,0,20200715
ULT,2019047,830,0,20200715
ULT,2019048,1523,0,20200715
ULT,2019049,821,1,20200715
ULT,2019050,1105,0,20200715
ULT,2019051,1375,0,20200715
ULT,2019052,1452,47,20200715
ULT,2020001,1272,32,20200715
ULT,2020002,970,4,20200715
ULT,2020003,835,72,20200715
ULT,2020004,770,70,20200715
ULT,2020005,790,60,20200715
ULT,2020006,829,89,20200715
ULT,2020007,891,90,20200715
ULT,2020008,954,94,20200715
ULT,2020009,917,110,20200715
ULT,2020010,998,124,20200715
ULT,2020011,910,79,20200715
ULT,2020012,301,19,20200715
ULT,2020013,1,1,20200715
VAL,2019037,221,0,20200715
VAL,2019038,262,0,20200715
VAL,2019039,239,0,20200715
VAL,2019040,269,0,20200715
VAL,2019041,272,0,20200715
VAL,2019042,289,0,20200715
VAL,2019043,253,0,20200715
VAL,2019044,266,0,20200715
VAL,2019045,228,0,20200715
VAL,2019046,258,0,20200715
VAL,2019047,224,0,20200715
VAL,2019048,228,0,20200715
VAL,2019049,244,0,20200715
VAL,2019050,70,0,20200715
VAL,2019051,217,0,20200715
VAL,2019052,180,0,20200715
VAL,2020001,201,0,20200715
VAL,2020002,249,0,20200715
VAL,2020003,240,11,20200715
VAL,2020004,255,17,20200715
VAL,2020005,233,14,20200715
VAL,2020006,217,14,20200715
VAL,2020007,212,20,20200715
VAL,2020008,217,22,20200715
VAL,2020009,271,32,20200715
VAL,2020010,268,43,20200715
VAL,2020011,229,88,20200715
VAL,2020012,172,75,20200715
VAL,2020013,137,47,20200715
VAL,2020014,133,57,20200715
VAL,2020015,156,50,20200715
VAL,2020016,157,58,20200715
WAL,2019037,19483,0,20200715
WAL,2019038,19583,0,20200715
WAL,2019039,19079,0,20200715
WAL,2019040,21535,0,20200715
WAL,2019041,21566,0,20200715
WAL,2019042,20479,0,20200715
WAL,2019043,21927,0,20200715
WAL,2019044,23693,0,20200715
WAL,2019045,20790,0,20200715
WAL,2019046,21035,0,20200715
WAL,2019047,19991,0,20200715
WAL,2019048,21667,0,20200715
WAL,2019049,22646,0,20200715
WAL,2019050,23650,1,20200715
WAL,2019051,24564,385,20200715
WAL,2019052,26620,782,20200715
WAL,2020001,21780,287,20200715
WAL,2020002,24091,131,20200715
WAL,2020003,19640,1066,20200715
WAL,2020004,19284,1433,20200715
WAL,2020005,19698,1582,20200715
WAL,2020006,18859,1581,20200715
WAL,2020007,21060,1845,20200715
WAL,2020008,17960,1690,20200715
WAL,2020009,19878,2203,20200715
WAL,2020010,23980,3395,20200715
WAL,2020011,24124,3015,20200715
WAL,2020012,21781,4525,20200715
WAL,2020013,14802,3645,20200715
WAL,2020014,16545,3635,20200715
WAL,2020015,19420,2448,20200715
WAL,2020016,17593,3918,20200715
WMT,2019037,175730,411,20200715
WMT,2019038,170354,302,20200715
WMT,2019039,168354,340,20200715
WMT,2019040,190136,388,20200715
WMT,2019041,190427,415,20200715
WMT,2019042,189355,251,20200715
WMT,2019043,152079,214,20200715
WMT,2019044,197770,286,20200715
WMT,2019045,180398,388,20200715
WMT,2019046,177286,343,20200715
WMT,2019047,177947,389,20200715
WMT,2019048,213431,486,20200715
WMT,2019049,198398,593,20200715
WMT,2019050,199497,779,20200715
WMT,2019051,204466,2265,20200715
WMT,2019052,187857,2349,20200715
WMT,2020001,198616,1930,20200715
WMT,2020002,192695,2165,20200715
WMT,2020003,184172,4654,20200715
WMT,2020004,182236,5715,20200715
WMT,2020005,182808,6705,20200715
WMT,2020006,185801,7662,20200715
WMT,2020007,194820,9064,20200715
WMT,2020008,182079,7006,20200715
WMT,2020009,187610,8747,20200715
WMT,2020010,195758,15899,20200715
WMT,2020011,202374,23526,20200715
WMT,2020012,187085,12074,20200715
WMT,2020013,145241,7148,20200715
WMT,2020014,154147,12851,20200715
WMT,2020015,145428,17832,20200715
WMT,2020016,152065,17478,20200715
WAW,2019037,3376,1192,20200715
WAW,2019038,3974,374,20200715
WAW,2019039,4263,27,20200715
WAW,2019040,4441,18,20200715
WAW,2019041,4154,683,20200715
WAW,2019042,4428,333,20200715
WAW,2019043,4480,44,20200715
WAW,2019044,4314,333,20200715
WAW,2019045,3961,293,20200715
WAW,2019046,4096,134,20200715
WAW,2019047,4074,106,20200715
WAW,2019048,4085,117,20200715
WAW,2019049,4269,121,20200715
WAW,2019050,4164,136,20200715
WAW,2019051,4110,120,20200715
WAW,2019052,3366,175,20200715
WAW,2020001,3821,140,20200715
WAW,2020002,4276,119,20200715
WAW,2020003,4256,159,20200715
WAW,2020004,4512,273,20200715
WAW,2020005,4419,325,20200715
WAW,2020006,4337,295,20200715
WAW,2020007,4430,297,20200715
WAW,2020008,3777,554,20200715
WAW,2020009,4090,622,20200715
WAW,2020010,4447,368,20200715
WAW,2020011,4181,470,20200715
WAW,2020012,3051,386,20200715
WAW,2020013,2038,342,20200715
WAW,2020014,1958,460,20200715
WAW,2020015,1863,512,20200715
WAW,2020016,2073,520,20200715
WHO,2019037,4467,0,20200715
WHO,2019038,4593,0,20200715
WHO,2019039,4526,0,20200715
WHO,2019040,4724,0,20200715
WHO,2019041,4306,224,20200715
WHO,2019042,4291,381,20200715
WHO,2019043,4742,0,20200715
WHO,2019044,4529,0,20200715
WHO,2019045,4515,0,20200715
WHO,2019046,4195,0,20200715
WHO,2019047,4236,0,20200715
WHO,2019048,4949,7,20200715
WHO,2019049,4152,17,20200715
WHO,2019050,4136,9,20200715
WHO,2019051,4181,11,20200715
WHO,2019052,3888,161,20200715
WHO,2020001,4669,185,20200715
WHO,2020002,4936,158,20200715
WHO,2020003,4572,215,20200715
WHO,2020004,4799,360,20200715
WHO,2020005,4699,353,20200715
WHO,2020006,4713,387,20200715
WHO,2020007,4966,475,20200715
WHO,2020008,4707,494,20200715
WHO,2020009,4842,476,20200715
WHO,2020010,4440,450,20200715
WHO,2020011,4561,452,20200715
WHO,2020012,3672,508,20200715
WHO,2020013,2360,319,20200715
WHO,2020014,2267,370,20200715
WHO,2020015,2233,344,20200715
WHO,2020016,2223,387,20200715
WIN,2019037,3007,1446,20200715
WIN,2019038,3003,1361,20200715
WIN,2019039,3069,1406,20200715
WIN,2019040,3414,1522,20200715
WIN,2019041,3397,1542,20200715
WIN,2019042,3397,1506,20200715
WIN,2019043,3337,1401,20200715
WIN,2019044,3400,1468,20200715
WIN,2019045,3454,1512,20200715
WIN,2019046,3600,1547,20200715
WIN,2019047,3537,1479,20200715
WIN,2019048,4044,1664,20200715
WIN,2019049,3334,1290,20200715
WIN,2019050,3363,1348,20200715
WIN,2019051,3347,1361,20200715
WIN,2019052,3466,815,20200715
WIN,2020001,3863,322,20200715
WIN,2020002,3634,300,20200715
WIN,2020003,3608,308,20200715
WIN,2020004,3655,261,20200715
WIN,2020005,3719,309,20200715
WIN,2020006,3633,289,20200715
WIN,2020007,3591,284,20200715
WIN,2020008,3426,304,20200715
WIN,2020009,3644,316,20200715
WIN,2020010,3615,767,20200715
WIN,2020011,4110,2330,20200715
WIN,2020012,4586,2285,20200715
WIN,2020013,2035,1253,20200715
WIN,2020014,2058,1399,20200715
WIN,2020015,1971,1386,20200715
WIN,2020016,1505,1091,20200715
ALB,2019037,2801,939,20200514
ALB,2019038,2752,966,20200514
ALB,2019039,3412,360,20200514
ALB,2019040,3905,139,20200514
ALB,2019041,3400,1237,20200514
ALB,2019042,4047,504,20200514
ALB,2019043,3997,381,20200514
ALB,2019044,4095,399,20200514
ALB,2019045,3701,375,20200514
ALB,2019046,3786,371,20200514
ALB,2019047,3991,338,20200514
ALB,2019048,4380,357,20200514
ALB,2019049,3266,239,20200514
ALB,2019050,3186,200,20200514
ALB,2019051,3315,230,20200514
ALB,2019052,3442,270,20200514
ALB,2020001,2805,512,20200514
ALB,2020002,3337,471,20200514
ALB,2020003,3409,550,20200514
ALB,2020004,3378,507,20200514
ALB,2020005,3435,538,20200514
ALB,2020006,3733,715,20200514
ALB,2020007,3934,837,20200514
ALB,2020008,3515,732,20200514
ALB,2020009,3482,712,20200514
ALB,2020010,3825,860,20200514
ALB,2020011,4301,1538,20200514
ALB,2020012,4506,1910,20200514
ALD,2019037,19186,226,20200514
ALD,2019038,19887,186,20200514
ALD,2019039,19449,165,20200514
ALD,2019040,20928,200,20200514
ALD,2019041,22631,309,20200514
ALD,2019042,23011,365,20200514
ALD,2019043,22323,266,20200514
ALD,2019044,23051,251,20200514
ALD,2019045,23254,248,20200514
ALD,2019046,23106,220,20200514
ALD,2019047,24155,236,20200514
ALD,2019048,24227,181,20200514
ALD,2019049,24629,192,20200514
ALD,2019050,27408,306,20200514
ALD,2019051,26965,3840,20200514
ALD,2019052,23621,4372,20200514
ALD,2020001,27301,5238,20200514
ALD,2020002,31581,5968,20200514
ALD,2020003,30702,5906,20200514
ALD,2020004,30598,6223,20200514
ALD,2020005,31609,6456,20200514
ALD,2020006,19526,7805,20200514
ALD,2020007,27205,6428,20200514
ALD,2020008,30841,6107,20200514
ALD,2020009,31254,6113,20200514
ALD,2020010,32092,6406,20200514
ALD,2020011,37199,8298,20200514
ALD,2020012,32075,7128,20200514
AMZ,2019052,13192,3303,20200514
AMZ,2020001,90255,22884,20200514
AMZ,2020002,88137,20999,20200514
AMZ,2020003,84672,22778,20200514
